,string,valid
4184,BTSSSSSSXXTVPXTTVPXVVE,1
4185,BTTTVXXPXXPXSSXVE,0
4186,BPTTTTVPXVPXTTTVPSE,1
4187,BPSSSSSSSSXXVPXVPSE,0
4188,BTSSSSSSSSSXXVPXTTTVVE,1
4189,BNCCAFUCCCCCCAFUCCCCAFRE,0
4190,BTSSXXVPXTVPXVPXTTTTTVVE,1
4191,BOCCCCCCCCADE,0
4192,BTSSSSSSXXTTVPXTVPXTTVVE,1
4193,BNCAFUCCAFUAFUADE,0
4194,BTVPXTTTVPXTTVPSE,0
4195,BTSXXVPXVPXVPXTTTTTTTVVE,1
4196,BTSSXXTTTVPXTTTVVE,1
4197,BPSSXPXXPXSSSXPXSSSXVE,0
4198,BTSSSXXVPXVPXTVPXVPXTVVE,1
4199,BTSXXTTVPXVPXTVPXTTTTVPXTTTTVPXTTTVPSE,1
4200,BPVPXVPXTTTTTTVPXTVPXVPSE,1
4201,BTSXPVXPTTVXPVSE,0
4202,BQMMMNUCCCCCCCCCADE,0
4203,BTSSSSSSSXXTTTVPXVPSE,1
4204,BTVXSXPXXPXXPXXVE,0
4205,BTTTVXSSSSSSSSXVE,0
4206,BMOOOOOQUWWWWWWWWWWWWVZUVYE,0
4207,BTSSXXTTTVPXTTTTTTVPXVPXTTVVE,1
4208,BNVZUWWVZUWWVYE,0
4209,BTSSSSSXXVPXVPXVPXVPXVPSE,1
4210,BPTVPXTTTTTTVPXVPXVPSE,1
4211,BTXXTTVPXTTTTTVPXVVE,1
4212,BADFHILHJJILHJJILGE,0
4213,BTSSSXXVPXTVVE,1
4214,BPTVPXTTTVPXVPXTTTVPXTTVVE,1
4215,BTSSSSSSSXXTTTTTVPXTTVVE,1
4216,BPTTTTTTVPXTVPXTTTTTVPXVPSE,1
4217,BTSXXVPXTTTVPXTVPXVPSE,1
4218,BCILHJILHJJILHJJILHIKE,0
4219,BPTVPXTTVPXTVPXVPXVPXVPXTTVPXTVPSE,1
4220,BPTTVPXTTTVPXTTTTVVE,1
4221,BPTTTVPXTTTTTTVPXTTTVVE,1
4222,BOCAFUCCAFUCCCCCADE,0
4223,BPTVPXTTTTVPXTVPSE,1
4224,BPTTTVPXTVPXTVPXVPXVPXTTTTVPXTVVE,1
4225,BTSSSSSSSXXTTTTVPXTTVPXVVE,1
4226,BTSSSSXXTTTTTVPXTVVE,1
4227,BPTTTTVPXTTVPXVPXTTTTTTVPSE,1
4228,BPTVPXTTVPXVPXVPXTVVE,1
4229,BPSXXVPXVPXVPXTVVE,0
4230,BTTTVXXPXXPXSSSXPXSSSSXPXXVE,0
4231,BPTVPXTVPXTTTVPXTTTVPSE,1
4232,BNWVZUVZUWWVZUWWWWVYE,0
4233,BPSSSSSSSSXXVPSE,0
4234,BTXXVPXTTTTTTTVPXVPXTVVE,1
4235,BTSXVTPXTPSE,0
4236,BPTTTTTVPXTVPXTTTVPXVPSE,1
4237,BPTTVPXTTVPXTTTTVPXVVE,1
4238,BPTVPXVPXTTTVPXTTTTTTVPXTVPXVVE,1
4239,BTXXTTTVPXTTVPXVPXTTVPXTVPSE,1
4240,BMOOOOOQUCAFUADE,0
4241,BPXXVPXTVPXTTVPXTTVVE,0
4242,BPVPXTVPXTTVPXVPXTTTTTVPSE,1
4243,BADFHILHILHJJJJJJIKE,0
4244,BMQUWWWWWWWVZUWWWWWWWVYE,0
4245,BTSSXXVPXTTVPXTTVPXVVE,1
4246,BTSSSSSSXXVPXTTTTTTTVPSE,1
4247,BPSSXXVPXTVPXVPXVPSE,0
4248,BPVPXTVPXVPXTTTVPXVVE,1
4249,BPTTVXPTVXPVXPTTVSE,0
4250,BTXXTTTVPXVPXTVPXVPSE,1
4251,BTXXTVPXTTTTTTVPXTVPXVPSE,1
4252,BTSSXXTTTTVPXVPXTTTTVPXTVVE,1
4253,BAFHJJJJILHJILGE,0
4254,BTSXXTVPXTVPXVVE,1
4255,BTSXTPXVVVVTPXTPXTVE,0
4256,BTXXVPXVPXTTTVVE,1
4257,BPXXTTTTTVPSE,0
4258,BPSSSXXTVPXTTVVE,0
4259,BPTTTVPXTVPXTVPXTVVE,1
4260,BTSXXTTTTTTTTTTVPXTTVPSE,1
4261,BAFHILHJILHILHIKE,0
4262,BPXPXSSSSSSSXVE,0
4263,BPVPXTTTTTVPXTVPSE,1
4264,BTXXSXVVTPXVTVE,0
4265,BPVPXVPXVPXVPXTVPXTVVE,1
4266,BTSSSSXPTVXPVSE,0
4267,BAFHJJJILHILHIKE,0
4268,BPTTVXPTTTVXPVXPVSE,0
4269,BTSXXTTVPXVPXTTVPXTVPXTTVPXTTVVE,1
4270,BTXXVPXVPXTTVPXTTVPXTVVE,1
4271,BTTTVPXTTTVPXTTTTTVVE,0
4272,BPSSSSSXXTTTTTTTVVE,0
4273,BPTVPXVPXTVPXTTTTTTVPXVPSE,1
4274,BPXPXSSSSXPXSSXPSE,0
4275,BTSXXTTTVPXTTTTTTVVE,1
4276,BTXXVPXTTTTTTVPXTTVPXTTTVPXTTTTTTTTTVVE,1
4277,BPVPXTVPXVPXTTVPXTVPXVVE,1
4278,BTSXXVPXTTTTVPXTTVPXVPSE,1
4279,BMOQUCCAFUAFUCAFRE,0
4280,BPVXPTVXPTTVXPVXVE,0
4281,BTSSXXVPXTTTVPXVPXTVVE,1
4282,BTSSSSSSXXVPXTTTVPXTVPSE,1
4283,BPTVPXTTTTTTTTTVPXTTTVPXVPSE,1
4284,BNAFUCCAFUCCADE,0
4285,BTSSSSSSSXXVPXVPXVPXTVPXVVE,1
4286,BPXPXXPXSSSSSSXPXSSXPXXPSE,0
4287,BCJJJILHJJILHJJILHJILHILHIKE,0
4288,BPXXTTTVPXVPXVVE,0
4289,BPXPXSXPXSXPXSSSXVE,0
4290,BTSSSXXTTTTTTTTTVPXTVPSE,1
4291,BPXXVPXTTTTVPSE,0
4292,BTSXXTTTTTVPXTVPXVPXTTTVPSE,1
4293,BTTTTTTTVXSXPXSXVE,0
4294,BTSSSSSXXVPXVPXVPXVPXTVPSE,1
4295,BTSSSXXTVPXTVPXTTVPXTTTTTVPXTVVE,1
4296,BTSSSSSXXTTTTTTVPXTVVE,1
4297,BQMMMNUCCAFUCCADE,0
4298,BMOQUVZUWVZUVZRE,0
4299,BTXPTTTTVSE,0
4300,BTSSSSSSSSXPTTTVXPVSE,0
4301,BMOOOQUVZUWWVZUVZRE,0
4302,BTSSXXTTVPXTVPXTVPXVPSE,1
4303,BPTTTVPXTTTTVPXTTVPXVPSE,1
4304,BPTVPXTTTTVPXVPXTTTTVPXTTTVPXVPSE,1
4305,BTSSSSSSSXXTTTTTTTTVPXVVE,1
4306,BPSXPXSSSSSSXPXXPSE,0
4307,BPVPXTVPXTTTTVPXTTTTVPSE,1
4308,BPTTTTTTVPXVPXTTTVPXVVE,1
4309,BPVPXTTTTVPXTTTTTTVVE,1
4310,BPTTTVPXVPXTTVPXVPXTTVVE,1
4311,BPTVPXTTVPXTTVPXTVPSE,1
4312,BQMMNUAFUCCCADE,0
4313,BTTVPXTTTTTTVVE,0
4314,BPTVPXTTTVPXVPXTVPXVVE,1
4315,BTSSXXTTVPXTTTTTTVVE,1
4316,BTXXVPXTVPXTVPXVVE,1
4317,BTSXXVPXVPXTTTVVE,1
4318,BMOOOOQUWWWVZUWWVYE,0
4319,BPTVPXTTVPXTTVPXVPXTTTVPSE,1
4320,BPVPXTVPXTVPXTVPXVPXTVVE,1
4321,BNWVZUVZUWVZUWWWVYE,0
4322,BQMMMMNUCAFUCCADE,0
4323,BPTTVPXTTVPXTTTVPXVVE,1
4324,BNVZUWWWVZUVZUVZUWWVYE,0
4325,BMOOOOOQUWVZUWWVZRE,0
4326,BTSSSSSSSXXTTTTTVVE,1
4327,BTSSXXVPXTTTTVPXTTVVE,1
4328,BTSSXXTTVPXTVPXTVPSE,1
4329,BPTVPXTTTVPXTTTVPSE,1
4330,BCJILHJILHJJJJJIKE,0
4331,BPSSXXTVPXVPXVPSE,0
4332,BPTTTVPXTTTTVPXVPXTTTTVVE,1
4333,BPTVPXTVPSE,1
4334,BMOOQUVZUWVZUWWWWVYE,0
4335,BTTTTVXSXPXSXPXXPXXVE,0
4336,BTVXSXPXSSXPXSXPXXPSE,0
4337,BTXXTTVPXTTTTTTTTTVVE,1
4338,BMOOOQUWWWVZUWWWVYE,0
4339,BPTTVPXTTTVPXTTVPXTTTTTVVE,1
4340,BTSSSXXVPXTTVPXTTTTTVPXTTVPXVPSE,1
4341,BPSXXTTTVPXVPXVVE,0
4342,BPTVPXTTTVPXVPSE,1
4343,BADFHJJJJILHJJJJILHIKE,0
4344,BADDDDDDDDFHILHJIKE,0
4345,BTTTTTTTTTVSE,0
4346,BTSSSSSXXVPXVPXTVPXTTTTVPSE,1
4347,BPXXTTTTVPXVPXTVPSE,0
4348,BPXPXSSSSSSSSXVE,0
4349,BTXXTTTVPXTVPXTVPXTVPSE,1
4350,BTSSSXXVPXTTTTVPXTTVVE,1
4351,BTTTTVXSSSXVE,0
4352,BADFHJJJJILHJJJILGE,0
4353,BPXPXXPXXPXSSXPSE,0
4354,BPVPXTTVPXTVPXTTVPXVVE,1
4355,BNWVZUWVZUVZUVZRE,0
4356,BPTTTTVPXTTTVPXVPXTVVE,1
4357,BTSXXVPXTVPXTTVPXTTVPSE,1
4358,BNCCCCCCAFUCAFRE,0
4359,BCJJJILHJJJJJJILHILGE,0
4360,BTXXTTVPXVPXTVPXTTTVPXVPSE,1
4361,BPSSSSSSSXXTTTTTTTVVE,0
4362,BMOOOOOOQUCAFUAFRE,0
4363,BNCCCCAFUAFUAFUAFRE,0
4364,BPTTTTTTVPXVPXVPXTTTTVVE,1
4365,BNVZUWWWVZUWWVZUVYE,0
4366,BTSSXXTTVPXTTTTTTTTVPXVVE,1
4367,BPTTTTTTVPXTVPXTVPXVVE,1
4368,BTXXXXSXVTVE,0
4369,BCJILHJILHILHJJJJILHIKE,0
4370,BTSXVVVVVVVVTPXTVE,0
4371,BNCCAFUAFUAFRE,0
4372,BCJJILHJJILHJJILHIKE,0
4373,BNWWVZUWWWVZUWWVYE,0
4374,BNWVZUWVZUWWWWWWWVZUWVZRE,0
4375,BTXXTTVPXTTVPXTTTTTTTTVVE,1
4376,BADDDDDDDDDDDDDDDDDFGE,0
4377,BTSSXXTVPXVPXTTVVE,1
4378,BPTVXPTVXPTTTVXPVXVE,0
4379,BPTTTTTTVPXTVPXVPXVPXTVVE,1
4380,BPVPXVPXTVPXTTTVPXTVPXTTVVE,1
4381,BPTTTVPXTTTTTTVVE,1
4382,BTXXTVPXTVPXTTVPXTTVPXVVE,1
4383,BTSSSXXTTVPSE,1
4384,BADDDFHJJILHJIKE,0
4385,BPVPXTTTTTVPXTTTVPXTVVE,1
4386,BTTVXXPXXPXSXPXXPXSSXVE,0
4387,BMQUCCCCCAFUCAFUAFUCCCAFRE,0
4388,BMQUAFUCCCCCAFRE,0
4389,BPVPXVPXTTVPXVPXTTVPXVVE,1
4390,BPSSSSXPXXPXSXVE,0
4391,BTSSSSSSXXVPXTTVVE,1
4392,BTSXXTTTTTTTTTTTTTVPSE,1
4393,BAFHJJILHJILHJJJJJJILGE,0
4394,BPVPXTVPXTVPXVPXVPXVVE,1
4395,BTTTVPXVPXTVPXTTVVE,0
4396,BPVPXTVPXVPXTTVPXVPSE,1
4397,BTTTTTTTTTTVXSSSXVE,0
4398,BTXXTVPXTTTTTTTVPXVVE,1
4399,BTTVXSXPXSXPXSSSSSXPXSXVE,0
4400,BPVPXTVPXTVPXTTTTTTVPSE,1
4401,BQMNUAFUCCCCAFUCADE,0
4402,BTSSXXVPXVPXTTVPXTTTTTTVVE,1
4403,BTXXVPXVPXTVPXTTVPXVVE,1
4404,BTTTTTVPXTTTTVPSE,0
4405,BPTVPXTVPXTVPXVPXVPXTVPSE,1
4406,BPTTTVPXVPXTTTTTVPXVPXTTVPSE,1
4407,BTSSSXXTVPXVPXTTTTTTTVVE,1
4408,BTSSSSXXVPXVPXVPXVPXVVE,1
4409,BPTPXVVTPXVVVVVTVE,0
4410,BMOOOOOOQUWVZUVZRE,0
4411,BTSSXXTTTTVPXTTTTTTVPSE,1
4412,BCJILHILHJJJJJJJILGE,0
4413,BTXXVPXTTTTVPXVPXVVE,1
4414,BTXXTTVPXTTVPXTTVVE,1
4415,BNWWWWWWVZUWVYE,0
4416,BQMMNUCCCADE,0
4417,BPVXPTTVXPTTTTTVSE,0
4418,BPTVPXVPXTVPXVPXVVE,1
4419,BTSSSXXTTVPXVPXTTVPXVPXVPSE,1
4420,BCILHJJJJJJJJJILGE,0
4421,BTSXXTTTTVPXVPXVPXTTVPXVPSE,1
4422,BPVPXTVPXVPXVPXTTTVPSE,1
4423,BPTTTTVPXVPXTTTTVPXTTVVE,1
4424,BPSXPXSSSSSSXVE,0
4425,BQMMMNUAFUCCCAFUCADE,0
4426,BTXXTTTTTVPXTTTTTVPXTVVE,1
4427,BTSXXTTVPXTTTTTVPXVPXVPSE,1
4428,BMQUWWWWVZUWVZRE,0
4429,BMOOQUVZUVZUVZUWWWVZUWWWWWWVZUWVYE,0
4430,BPTVPXTVPXTVPXTTTTVVE,1
4431,BCJJILHJILHJJJJILHJILGE,0
4432,BTXXVPXVPXVPXTTVPSE,1
4433,BTSSXXTVPXVPXTTTTTTVPSE,1
4434,BPTTVPXTTTTTVPXTTTTVVE,1
4435,BPVPXTTTTTTTVPXTTTVPXVPSE,1
4436,BTSSSSXXTVPXTTVPXTVPXTVVE,1
4437,BTVXXPXXPXSSXPXXVE,0
4438,BTSSSXXTTTVPXVPXTTTTTVPXTTTTTVVE,1
4439,BMOQUAFUAFUCAFUAFRE,0
4440,BTSSSSSSSSSSXPTVSE,0
4441,BTXXVPXTTTVPXTTTTTTTVVE,1
4442,BPTTTTTTTTTTVPXVPXTVPSE,1
4443,BPTVPXVPXTVPXTVPXTTTTTVVE,1
4444,BTVXSXPXSSSSSXVE,0
4445,BTTTVPXTVPXTVPXVVE,0
4446,BQMMMNUCAFUCCCADE,0
4447,BTSSXXTTTTTTVPXVPXVPXVPSE,1
4448,BNWVZUWWWVZRE,0
4449,BPVPXTTTVPXTTVPXTTTVVE,1
4450,BPVPXTTTVPXVPXTVPXVVE,1
4451,BTXXVPXVPXVPXTTVPXTTTTTTVVE,1
4452,BTTVXXPXSXPSE,0
4453,BTTVXXPXXPXXPXXPXXPXSSSXPXSSSXVE,0
4454,BCJJILHJJJILHIKE,0
4455,BPVPXTVPXVPXTVPXTTVVE,1
4456,BTSSXXTTTTTVPXTTVPXVPSE,1
4457,BTXXTTVPXTTTTTTVPXTTVVE,1
4458,BPSSSXXTTTVPXTVPSE,0
4459,BADDFHILHILHJJILHILHIKE,0
4460,BPXXTTTVPXVPXVPSE,0
4461,BTXXVPXTTVPXTVPSE,1
4462,BMOQUWVZUVZUVZUVZUWWVZRE,0
4463,BTVXSSXPXXPXSSSSSXPXXVE,0
4464,BPTTTTVPXTTVPXTVVE,1
4465,BCJJJJJJJJJJILHJILHILHJILGE,0
4466,BQMMMMMMMMNUAFRE,0
4467,BPTTTTTVPXTTVPXVPSE,1
4468,BNWWWVZUVZUWVZUWWVZRE,0
4469,BTSSSXXTTTTTVPXTTTVPSE,1
4470,BTSXXTVPXVPXTVPXTTTVPXTTVPXVVE,1
4471,BPSSSSSXXTVPXTVPXTTVVE,0
4472,BPSXXTTTTVPXTTTVPXTVPXTTVVE,0
4473,BPTTTTVPXTTVPXTTTVPXVPXTTVVE,1
4474,BTXXVPXTTVPXTVPXTTTVVE,1
4475,BOCCCCCCAFUCCCAFUAFUADE,0
4476,BPVPXTVPXTTTTTTVPXTTVVE,1
4477,BCILHJJJJJILHIKE,0
4478,BPTTTVPXVPXTTTVVE,1
4479,BQMMNUCCAFUAFUCADE,0
4480,BPVPXVPXTVPXTTVPXTTVPXVPXVVE,1
4481,BTSSSSXXTTVPXVPXTTTTTVPSE,1
4482,BTSXXTVPXTVPXTVPXTTTVVE,1
4483,BCJJJILHJJILHJJILGE,0
4484,BTXPTTTVXPTTTVSE,0
4485,BPVPXTVPXTTTVPXTTTTVPXVPSE,1
4486,BTSSSSSXXTVPXTVPXTVPXTVPXTTTTTTTTTTVVE,1
4487,BPXXTTTTTTVPXTTTTTVPXVPXTVPSE,0
4488,BPTTTVPXTVPXVPXVPXTTVPSE,1
4489,BPSSXXTTTVPXVPXVVE,0
4490,BMOOOQUCAFUAFUCCAFRE,0
4491,BTSSXXTVPXTTTTTTVPSE,1
4492,BTSXXTTVPXTVPXTTTVPXVVE,1
4493,BTXXVPXTTTTTVPXTTTTTVVE,1
4494,BPTTTVPXTVPXVPXVPXTTTTTTTVPXVPXVVE,1
4495,BTSSXXVPXTVPXTVPXVPXVVE,1
4496,BMQUCCCCAFUCCCCCCAFRE,0
4497,BTTTTTTTTTTTTVPXVVE,0
4498,BPTVPXVPXVPXTVPXVPXTTVPXVVE,1
4499,BNVZUVZUWVZUWVYE,0
4500,BPTVPXVPXTTTVPXTTTTTTVVE,1
4501,BTVXSSSXPXXPXXPXXVE,0
4502,BTXXXSXTPXTPXTVE,0
4503,BQNUCCCAFUCAFUADE,0
4504,BTSXXTTVPXVVE,1
4505,BTSSSSSXXTVPXTVPXTVPSE,1
4506,BPTVPXVPXTVPXTVPSE,1
4507,BTXXTTTTVPXTVPXTTTVPSE,1
4508,BTXXTTVPXTVPXTTTVPXVPSE,1
4509,BAFHILHILHJJJJJJJILHILHIKE,0
4510,BTSSXXVPXTTTTTTTVPXTVVE,1
4511,BMOOOQUCCCAFRE,0
4512,BPSSSSSXXVPXTVVE,0
4513,BPTTTVPXTVPXTVPXTTVPSE,1
4514,BNWVZUWWWVZUWWWVZUVYE,0
4515,BPTVPXTVPXTTTTTTTTVPXVVE,1
4516,BMOQUCCCCCCCCCCCCCAFRE,0
4517,BMQUWVZUVZUVZUVZUVYE,0
4518,BPTTVPXTVPXVPXVPXTTVPXTVVE,1
4519,BTXXXXXXXXSXVVTVE,0
4520,BAFHJILHJILHJILHJJJILGE,0
4521,BPTTVPXTTTTVPXTVPXVVE,1
4522,BPSSSXPXSSSSSSSSXVE,0
4523,BMOOQUWVZRE,0
4524,BNCCAFUCCCADE,0
4525,BPTVPXTVPXTTTTTTTTTVPSE,1
4526,BTVXXPXSSXPXSSSSSXVE,0
4527,BTSXXTTVPXTTTTVPXTTTVPXVVE,1
4528,BTTVPXTVPXVPXTTVVE,0
4529,BPTTTTVPXTVPXVPXTTVPXTVVE,1
4530,BPSSSXPXXPXXVE,0
4531,BCJJJJJJJILHJJJJILHJIKE,0
4532,BMOOOOOOQUWWWWVZUVYE,0
4533,BNWWVZUVZUWWWWWWVYE,0
4534,BTSSSSSXXTTTTTTVPXTVPSE,1
4535,BPSSSSSSXSE,0
4536,BTXXTVPXTTTTVPXTVPXVVE,1
4537,BPTTTVXPTTVXPVXVE,0
4538,BMQUWWWWWVZUVZUVYE,0
4539,BTTTTVPXVPXTTVVE,0
4540,BPSXXTTTTTTTTVPXVPSE,0
4541,BPTTTTTVPXTTTTTTVPXTTTVVE,1
4542,BTVXSXPXSSXPXSXVE,0
4543,BTTTTTTTTTTTVXSSSSXPXSXPXSSSSSSXPXSSXVE,0
4544,BTSSXXVPXTTTTTTTTTTVPXTVPXTVPSE,1
4545,BPXPXSSSXPXSSXPXXVE,0
4546,BTXXTTVPXTTTTTTTTVVE,1
4547,BTXXXXXSXVVVVVTVE,0
4548,BQMMMMNUCCCCCCCCCAFUCADE,0
4549,BPTTTVPXTTVPXVPXVPXVVE,1
4550,BPTVPXVPXTTTVPXVPXVPXVVE,1
4551,BCJJJJJJJJILHJJJILHJJILGE,0
4552,BTSXXVPXVPXTTTTTTTTTVPXTVPXVPXTVPSE,1
4553,BPVPXVPXTTVPXTTTTVPSE,1
4554,BTSXXTVPXVPXVPXTTTTTVPXVPSE,1
4555,BTTVXSSSSSSSSSSXPSE,0
4556,BOCAFUCAFUCAFRE,0
4557,BTXXTVPXTTTTVPXTVPSE,1
4558,BTXXTVPXVPXTTTVPXTVPXVVE,1
4559,BTXXTTTVPXTTTVPXTVVE,1
4560,BMQUVZUWWVZUVYE,0
4561,BTVXSSSXPXXPXSXPXXVE,0
4562,BNVZUWVZUWWVYE,0
4563,BPTTTTTVPXVPXVPSE,1
4564,BTSXXVPXTTTTTTTTTVPXTVPXTVVE,1
4565,BTVPXVPXTTVVE,0
4566,BPTTVPXVPXTTTTTTTTTVPXVVE,1
4567,BTSSSSSSSSXSE,1
4568,BMOQUCCCCCAFUCCCAFUAFUCCCCADE,0
4569,BTSSSSSSSSSSXXTVPXVPXVPSE,1
4570,BQMNUCCAFUCCADE,0
4571,BTXXTTTTTTVPXTVPSE,1
4572,BTSSXXTTVPXVPSE,1
4573,BTXXTTTTTTTVPXVPXTVPXVPXVVE,1
4574,BNCCCCCCCAFUCCCAFRE,0
4575,BPTVPXTTTVPXTTTTTTVPXVVE,1
4576,BTSSSSSSSXXVPXVPXTTVVE,1
4577,BPSSXXVPXTVPXTTVVE,0
4578,BPVPXVPXTTTTTTTTVPXTTVPXTTTVVE,1
4579,BOAFUCCCAFUCCCCCADE,0
4580,BPSXPXSXPXSSXVE,0
4581,BPTTVPXTVPXTVPXVPXVPXVPSE,1
4582,BMQUVZUWVZUWVZRE,0
4583,BTXXTTTTTTVPXTVPXVPXVPSE,1
4584,BMOOOOOOOOOOOOQRE,0
4585,BTSXXTVPXVPXTTTTTTTTTTTTTTVPXVVE,1
4586,BTSSXXTTTTVPXVPXTTTTTTVVE,1
4587,BTVPXVPXTTTVPXVPXVVE,0
4588,BTXXVPXVPXTVPXTVVE,1
4589,BTSXXTVPXTVPXTTTTVPXVPSE,1
4590,BTSXXTTTTVPXVPXTTTTTVPXTTTVVE,1
4591,BTSXXTVPXVPXVPXVPXTVPSE,1
4592,BTXXXXXXXXXXSXVVTVE,0
4593,BPTTTVPXTTTTTVPXVPSE,1
4594,BTSXXVPXVPXTTTVPXTVVE,1
4595,BMOOOOOQUCCAFUCCCADE,0
4596,BPTTTTVPXVPXTVPXTVPXTTTVPXTTTTTTVVE,1
4597,BTSSSSXXTTTVPXTVPXTTVPXTTVVE,1
4598,BQNUCCCCCCAFUCAFRE,0
4599,BTSSXPTVXPTVXVE,0
4600,BTSSSSXXTVPXTVPXTVPXVVE,1
4601,BPSSXPXXPXXPXSXPSE,0
4602,BTXXVPXTTVPXTVPXVPSE,1
4603,BTSSXXVPXTTTVPXTTVPSE,1
4604,BPTTTTTVPXTTTTTVPSE,1
4605,BTXPVXPTTTTTVXVE,0
4606,BTSSXPVXPTTTTTTTVXVE,0
4607,BTVXSSSSSSSSXPSE,0
4608,BTSSSXXVPXTTTTTVPSE,1
4609,BPTTVXPTTVXPTVXVE,0
4610,BPTVPXVPXTVPXTTTTTTTTVPXVPXVPXTVVE,1
4611,BTSSXXTTTVPXVPXTTTTTTVPXTVPXTTVPXTVPSE,1
4612,BTSSSSSSSSSXXTTVPXVPXVVE,1
4613,BTSSXXTTTTVPXVPXVPSE,1
4614,BQMMMNUCAFRE,0
4615,BOCCCCCCAFUAFUCCCAFUCCAFUAFUADE,0
4616,BMQUAFUCCAFUCCAFRE,0
4617,BTVPXVPXTTVPXTTTVPXTVPSE,0
4618,BPTTTTVPXTTVPXTVPXTTTTVVE,1
4619,BPVPXVPXTTTTTTTTTTTTTVPSE,1
4620,BTXXVPXTVPXVPXTTTVPXTTTVVE,1
4621,BTTTTTTTTTVPXVPXTVPXVPSE,0
4622,BMOOOOOOOOOOQUVZUWWWWVZRE,0
4623,BTTVXXPXSXPXSSSSSSXPSE,0
4624,BPVXPTVXPVSE,0
4625,BTXXTTTTTVPXVPXTVPXTVPSE,1
4626,BPTVPXVPXTTVPXVPXVPXVPSE,1
4627,BTSSXPVXPVXPTTVXPVSE,0
4628,BMOQUWWWVZUVZUVYE,0
4629,BOCCAFUCCAFUCAFUADE,0
4630,BTSSXXTTTTVPXTVPXVPSE,1
4631,BPTVPXVPXTTTVPXTTVPXTTVVE,1
4632,BTXXTTTTTTTTTTVPXVPXVVE,1
4633,BTSSXXTTTVPXTTVPXTTVPSE,1
4634,BTSSSSSSSSSXXTVPXVPXTVVE,1
4635,BPSXXVPXTTTTVVE,0
4636,BPVPXTTTTTTTTVPXTTVVE,1
4637,BTSSXXVPXVPXTTTTVPXTTTTVPSE,1
4638,BPTTVPXTVPXVPXTTTTTTTVPXVPSE,1
4639,BPVPXTTTTTTTTTTTTVPSE,1
4640,BTXXTTTTVPXVVE,1
4641,BADDFHJILHJJJJIKE,0
4642,BTTTTTTVXSXPXXPXXPSE,0
4643,BTXXTTVPXTTTTTTTVPXTTVPXTVPXVVE,1
4644,BPTVPXTVPXTTTTTTTVPXVPXVVE,1
4645,BTVXXPXSXPXSSSXPXSXPSE,0
4646,BTSSXXTTTTVPXVPXVPXTVPXVVE,1
4647,BPTVPXTTVPXTVPXTTTVPXVPSE,1
4648,BTVPXTVPXTTTVVE,0
4649,BPTTVPXTVPXTTTVPXTTVPXTTTVVE,1
4650,BTSXXTTTVPXVPXTTTVPXTTVPSE,1
4651,BTXPTTTTTTTVXPTVXVE,0
4652,BTSSXXTVPXTTVPXVPXVVE,1
4653,BPSSSSXPXSXPSE,0
4654,BTTTTTVXSXPXSSSXVE,0
4655,BMOOQUCCAFUAFUAFRE,0
4656,BPTTVPXTTTTVPXTVPXTVPXVPXTVVE,1
4657,BPVPXTTVPXTTTTTTTTVPSE,1
4658,BPVPXVPXVPXTTTTTTTVPSE,1
4659,BMOOOQUAFUCCAFUCAFUCCCCCCADE,0
4660,BTTTVXSSXPXSSSSXVE,0
4661,BTXPTTTTTVXPVXVE,0
4662,BTXPTTTTTTTTTTTTVXVE,0
4663,BNVZUVZUWVZUWVZUWVYE,0
4664,BTXXXXXSXVTPXTPXVTPSE,0
4665,BTSXXTTTTTTVPXVPXTVPXTVVE,1
4666,BADFHILHJILHIKE,0
4667,BPSXXTTVPXTTVVE,0
4668,BTXXTTVPXTTTVPXVPSE,1
4669,BPTVPXTTTTVPXVPXTTTTVPXTTTVPSE,1
4670,BPTPXTPXVTPXVVTPXTVE,0
4671,BMOQUAFUAFUADE,0
4672,BMOQUWVZUVZUWWVZUWVYE,0
4673,BOCAFUCCCCCCCADE,0
4674,BTXXTVPXTTTTTTTTVPXTTVPXVVE,1
4675,BPTTTTTTTVXPTTVSE,0
4676,BTXXVPXTVPXTTVPXTVVE,1
4677,BTSXXTTVPXTVPXTVPXTVVE,1
4678,BMOOOOQUCAFUCCCADE,0
4679,BCILHJJILHILHIKE,0
4680,BMOQUAFUCAFUAFUAFUAFRE,0
4681,BTSSSXXTVPXTVPXTVPXTTTTVPXVPXTTVPSE,1
4682,BPTVPXTTVPXTVPXTVVE,1
4683,BTXXVPXVPXVPXTTTVPXVPXTVVE,1
4684,BPTTTVPXVPXTTVPXTVPXVPSE,1
4685,BTXXTTVPXTTTTVPXVPXVPXTVPXTTVPSE,1
4686,BTXXTVPXTTTVPXTVPXTVVE,1
4687,BPTVPXTVPXTTTTVPXVPXTTTTVVE,1
4688,BPTVPXVPXVPXTVPXVPXVVE,1
4689,BPTTTVPXTVPXVPXVPXVVE,1
4690,BTSSSXXTTTVPXVPXTTTVPSE,1
4691,BTSSSXPTTVSE,0
4692,BTSXXVPXVPXTTTTTTTTTVPSE,1
4693,BTTVXSSSSSSXPXSXVE,0
4694,BTSXXTTVPXTVPXTTTVPXVPXTVPSE,1
4695,BMOOQUVZUVZUWWWWVYE,0
4696,BPTVPXTVPXVPXTTTTVPXTVPSE,1
4697,BPTTTTTVPXTVPXTTTTVVE,1
4698,BTXXVPXVPXTTTTTVPXVPXVVE,1
