string,valid
BPTTTTTTTVPXVPXVPXTVPXTTTVVE,1
BTSSXXVPXVPXTTTTTTTTTVPSE,1
BTSXXTVPXTTVPXTVPXVPXVPSE,1
BTXXTVPXTTTTTTTTVPSE,1
BTSXXVPXVPXTVPXTVPXVVE,1
BPTVPXTTVPXTTVPXTVPXVVE,1
BTSXXVPXTTVPXTTTVPXVVE,1
BTXXVPXTTTVPXTVPXTVVE,1
BPTTTVPXTTVPXVPXVPSE,1
BTSSXXTVPXTTTTTTTTVVE,1
BTSSSSXXTTTTTTVPXVPSE,1
BTSSSSXXVPXTTTVPXTTTTTTVPXVPXVPXTTTVPSE,1
BTSXXVPXVPXTVPXVPSE,1
BPTTTVPXTTVPXVPXTVPSE,1
BTSXXTTTVPXTTVPXTTVVE,1
BTSSSSXXTVPXTVPXTTVVE,1
BPTTTTVPXTTVPXTTVPXTVPXTTTVVE,1
BTSSSSSXXTTVPXVPXTVVE,1
BTSXXTTTTTVPXVPXTTTTTVPXTVPXTVPXTTVPXTTVVE,1
BPTVPXVPXTVPXVPXVVE,1
BPTVPXTTVPXVPXVPXTVPSE,1
BPVPXVPXTTVPXVPXTTTTVVE,1
BTXXTTTTTTTTVPXTVVE,1
BPTTTTTTTTTVPXTVPXTVVE,1
BPVPXTTTVPXTTTVPXTVVE,1
BPTTVPXTTTTVPXTTTTTTVVE,1
BTSXXTTVPXTVPXVPXVPXTTTVVE,1
BTSXXTTVPXTTVPXTTTTVVE,1
BPTTVPXTVPXVPXTVPXTTTVVE,1
BTSSSSXXVPXTVPXTTTVVE,1
BPVPXVPXTTVPXVPXVPXTTTTTTVVE,1
BPVPXTTVPXTVPXTVPXTVPSE,1
BTXXTTTVPXVPXTVPXTTTTTVVE,1
BTXXTTVPXVPXVPXTTVPXVVE,1
BTSXXVPXTTTTTTTVPXVPSE,1
BTSSSSXXTTTTTTTTTTVVE,1
BPTTTTTTVPXTVPXTTTTTVPXTTTTTVVE,1
BTSXXVPXVPXTTTTTTTVPXVPSE,1
BPTTTTVPXTTTVPXVPXTTTVPXTVVE,1
BTXXTTVPXTTTTVPXVPSE,1
BTSSXXTVPXVPXTVPXVPXVVE,1
BTSSSSSXXVPXTVPXTTVVE,1
BPTTVPXTVPXTVPXVPXTTTVPXTTVVE,1
BPTVPXTVPXTTVPXTVPXTTTVPXTVPXTVPXTVVE,1
BTSXXVPXVPXVPXTVPXVVE,1
BTSSSXXTTTVPXTTTVPXVPXTTVPSE,1
BTSSSXXTTTTVPXTVPXTTTVVE,1
BTSXXTTTTTTVPXTVPXVPXVPSE,1
BTSSXXTTTTTVPXTVPXTTVVE,1
BTSSXXTTVPXVPXVPXTTVVE,1
BTSSSXXTTTTVPXTVPSE,1
BTXXVPXTTTTTTTVPXVVE,1
BPTTTVPXVPXTTTVPXTTVPXTTVVE,1
BPVPXVPXTTVPXTTVPXTTVVE,1
BTSXXVPXVPXVPXVPXVVE,1
BTXXTTTTVPXTVPXTTVPSE,1
BTSSSSXXTVPXVPXTTTVVE,1
BTSXXTTTTTTVPXTVPXVVE,1
BTSSSXXTTVPXTTVPXTTVPSE,1
BTSSSXXVPXTVPXTTVPXVPSE,1
BTXXTVPXVPXTTTTTTVPSE,1
BPTTVPXTTTTTVPXTTVVE,1
BTXXVPXVPXTTTVPXTTVPXTTTVVE,1
BPVPXVPXTTTVPXVPXVPXTTVPSE,1
BPVPXTTTTTTTTTVPXVPSE,1
BTXXTTVPXVPXTTTTTVPXTTTVVE,1
BTSSSXXTTVPXTTTTTVPXVPXTTTTVVE,1
BTXXVPXTTTVPXTTVPXVPXTVPXVVE,1
BTXXTTTTTTVPXVPXVPXTTVVE,1
BTSSXXTTTVPXTTVPXTVPXTTVPXVVE,1
BTSXXTVPXTTVPXVPXVVE,1
BPVPXTTVPXTVPXTTTTTVVE,1
BPVPXVPXTTTTTVPXVPXTVVE,1
BTSXXTVPXTVPXTTTTVPSE,1
BPTTTTVPXTVPXVPXTTVVE,1
BPVPXTTTVPXTTTVPXVPXTVVE,1
BTSSSXXTTTTTVPXVPSE,1
BTSSSSXXVPXTTVPXVPSE,1
BTSXXVPXTTTTTTVPXTVPSE,1
BTSSSXXTTTTTVPXTTTTTVPXTVVE,1
BTSSSSSXXVPXTTTTTTTVPSE,1
BPTVPXTVPXVPXTVPXVPSE,1
BTSXXTTVPXTVPXTTTVVE,1
BTXXVPXVPXVPXVPXTTVPXVVE,1
BPVPXTTTVPXVPXTVPSE,1
BTSSSSSSSSXXTTTTVPXVPXVPXTVVE,1
BTSSXXTTTTTTTTTTTVPSE,1
BTSSXXTVPXVPXTTTVPXVPSE,1
BPVPXTVPXTTTTVPXTTVVE,1
BTSSSXXVPXTTTTVPXTVVE,1
BTXXTVPXVPXVPXTTTTVVE,1
BTSXXVPXVPXVPXTTVPSE,1
BPVPXTVPXTVPXTTTTVVE,1
BTXXTTTTTTTTTTTVPXVVE,1
BTXXTTVPXVPXTTTVPXTVVE,1
BTSXXTVPXVPXVPXTTVPSE,1
BPTTTTTTVPXTTTTVPXVVE,1
BPVPXTTTTVPXTVPXVVE,1
BPTTTTVPXTTTTTVPXVVE,1
BPTTTTTTTTTTVPXVPXTTVVE,1
BTXXTTTTTTTTTVPXVPSE,1
BTSSXXTTVPXTTTTTTTTTVPXTVPXTTTTTTVPXVPSE,1
BPTTTTVPXVPXVPXTVPXVPXTVVE,1
BPTTTTTVPXTTTTTVPXTTTTVVE,1
BTSXXTTTVPXVPXTVPXTVPSE,1
BTXXTTVPXVPXTTTTVPXTVPXVVE,1
BTSSXXTTVPXTTVPXVPSE,1
BTSSSSSXXTTTTTVPXTTVVE,1
BTSSSXXVPXVPXVPXTVVE,1
BTSSXXTTVPXTTTVPXTVVE,1
BTSSXXTTVPXTVPXTTVPXTTTTVVE,1
BTXXTVPXVPXVPXTTTVPXTVPXTTVVE,1
BTSXXTVPXTTTVPXTVPXVVE,1
BTSSXXVPXVPXTVPXTTTTTTVPSE,1
BTSSSSSXXVPXTTVPXTTVVE,1
BTSSXXTTTTVPXTVPXTTVPXTTVPXTVVE,1
BPTVPXTVPXTTVPXTVPXVPSE,1
BPTTTVPXVPXTTTVPXTTTVVE,1
BPTTTVPXTTVPXVPXVPXVPSE,1
BTXXVPXTTTVPXVPXTTVVE,1
BTSSSSSSSXXTTTTVPXTTTTVVE,1
BTSSSSSSSXXTTTTTTTVVE,1
BPTTVPXTVPXTTTTVVE,1
BPTTTTVPXTVPXTTTTTTTVVE,1
BPTVPXVPXVPXVPXTTTTTVPSE,1
BTSSSSSSXXTTTVPXVPXVPSE,1
BTSXXTVPXTTVPXTTVPSE,1
BTSSSSSXXTVPXTTTVPXTVPSE,1
BTXXTTTVPXTVPXTVPXTTTVPXVVE,1
BPTTVPXTTTTVPXTTTVPSE,1
BTXXTTVPXVPXVPXTVPSE,1
BPTVPXVPXTTVPXVPXVPXTTVPXVPSE,1
BTXXTVPXTVPXTVPXTTVPXTTVPSE,1
BPVPXVPXTVPXTTTTVPXTVPXTTVVE,1
BPTTVPXTTTTTTTTTTTTVVE,1
BTXXTVPXVPXTVPXVPXVPSE,1
BTSSXXTTVPXTVPXTTTVVE,1
BPTVPXTTVPXTVPXTVPXVVE,1
BTSSSSXXTTVPXTVPXVPXVPSE,1
BTSSXXVPXTVPXTVPXTVPXTTTTVVE,1
BTSSXXTTTTTTVPXVPXTVPXVVE,1
BTSSXXTTTVPXVPXTTVPXVVE,1
BTSSSSSSSSXXTTTVPXTTTVPXVPSE,1
BPTVPXTTTTTTVPXTVPXTTTVPSE,1
BTSSXXTTTTVPXVPXTTVVE,1
BPVPXTTTTVPXVPXTVVE,1
BTSSSSSSSXXTTVPXTVVE,1
BPTVPXTVPXTVPXTVVE,1
BTSSSSSXXTVPXVPXVPXTTTVVE,1
BPTTTTTTTTTVPXTTTTTVPSE,1
BTSSSSSXXVPXTTTTTVPSE,1
BTSSSXXVPXTVPXTTVPXVPXVPSE,1
BPTVPXVPXVPXTVPXTTTVPSE,1
BPTTTTVPXVPXTTTTVVE,1
BTSSXXVPXTTTTTVPXTTVPXVVE,1
BTSSSSXXTTTVPXTVPXVVE,1
BPTTTTTTTTTVPXTTTVPXVPSE,1
BTXXTTVPXTTTVPXTVPXTVPSE,1
BTSSSSSXXTTVPXVPXTVPXVPXTTTVVE,1
BPTTTVPXTVPXTVPXTTTTTVPXTVVE,1
BTXXTTTTTTVPXTTVPXTTVVE,1
BPTVPXTTTTVPXTVPXTVVE,1
BTXXTVPXTTTTVPXTVPXTVVE,1
BTXXTTTVPXTTTVPXVPXVVE,1
BPVPXVPXTTVPXVPXTVVE,1
BPTTVPXVPXTTTTTVPXTVVE,1
BPTTVPXVPXTTVPXTTVVE,1
BPTTTVPXTVPXVPXVPXTTVPSE,1
BPTTTTVPXTTVPXVPXVPXTTTTTVVE,1
BPTTTTTTTTVPXVPXTTVPSE,1
BPTVPXVPXTTTTTTTTVPXTTVVE,1
BTXXVPXTTVPXTTVPXVPSE,1
BPVPXTTVPXTTTVPXTVVE,1
BPVPXTTTTVPXVPXTTTTTVVE,1
BTSSXXTTTTTVPXVPXTTTTTTVPXTTVPXVVE,1
BPTVPXTVPXVPXTTVPSE,1
BPTVPXTTTTVPXVPXTVPXVVE,1
BTSXXVPXTVPXVPXTTVPSE,1
BTSSSXXVPXTVPXTTTTTVPXTTTVVE,1
BPTTTVPXTTVPXTTVPSE,1
BPTTTTTTTVPXVPXTTTVPXVPXTVVE,1
BTSXXTTTVPXTTVPXVPXTVPXTVVE,1
BPTTTVPXTTTVPXVPXVVE,1
BPTTTTTVPXTTVPXVPXVPXVPSE,1
BPTVPXVPXTVPXVPXTTVVE,1
BTSSXXTTTTVPXTVPXVPXTTVVE,1
BPTVPXTTVPXVPXTVPSE,1
BTSSSSXXTTTVPXVPXTTTTVPXVPSE,1
BPTTTVPXTVPXVPXTTVPXTVVE,1
BTSSSXXTTTVPXTTTVPXVVE,1
BTXXTTTVPXVPXTVPXTTVPXVVE,1
BTSSSSSXXTTTTVPXTTTTTVPXTVVE,1
BTSSSXXTTTVPXTTVPSE,1
BPTVPXTTTVPXTTTTTVPSE,1
BPTVPXTVPXVPXVPXTVVE,1
BTSXXTTTVPXTVPXTTTVVE,1
BTSXXVPXTTTTVPXVPXTVPXTVVE,1
BTXXTTVPXTTVPXVPXTTTTVPXTVVE,1
BTSSSXXTVPXVPXTTTVPSE,1
BPVPXVPXTTTVPXTVPXTTVVE,1
BPTVPXTTTVPXTVPXTTTVVE,1
BTSSXXTTTVPXTTTTTVVE,1
BTXXTVPXTVPXVPXTVVE,1
BTXXTTVPXTTTTTTTVVE,1
BTSSSSSXXTTTVPXVPXVPSE,1
BTSSSXXTTTTTTVPXTVVE,1
BTXXTTTTVPXTVPXTVPXTVPSE,1
BPTVPXTTTTVPXVPXTVPSE,1
BTSSSSSSSSSXXTVPXTVPXTVVE,1
BPTTTVPXVPXVPXTTVPXVVE,1
BPTVPXVPXTVPXTVPXVVE,1
BTSXXTTVPXTVPXTTTVPSE,1
BTXXTTVPXTTVPXTTTVVE,1
BTSSSSXXTTTVPXTTTTTVPXVPSE,1
BTSSSSSSSXXTTTTTTTTVVE,1
BTXXTTVPXTVPXVPXTVVE,1
BPTTTTTTVPXTTTTTVVE,1
BTXXTTTTVPXVPXVPXTTVVE,1
BPTVPXTVPXTVPXVPXTVVE,1
BTSSXXTTTVPXTTVPXTTTTTVPXVVE,1
BTSXXVPXVPXVPXVPXTVPSE,1
BTXXTVPXTTTVPXTTVPXTVVE,1
BTSXXTTTTTTTTTTTTTTVPSE,1
BPTTTTTTTTTVPXVPXTTTVPXTVVE,1
BTXXTTVPXTVPXVPXVPXVPXTTVVE,1
BTSXXVPXTTTVPXVPXVPSE,1
BTSSSSSXXTTVPXTVPSE,1
BTXXVPXVPXTTTTTTTVPSE,1
BPTVPXVPXTTTTTTTTVVE,1
BPTTVPXTVPXVPXTVPXVVE,1
BPTTVPXTVPXVPXVPXTVPSE,1
BTXXTTTTTTTVPXTVPSE,1
BTXXTTVPXVPXVPXVPXVPXTVPXTTVPSE,1
BPVPXTTTVPXTTTVPXTTVVE,1
BTSXXTTTTTTTTTTTTTTVVE,1
BTSXXTVPXTTTTTTTTVVE,1
BPTVPXTTTTTTTVPXTTVVE,1
BTSSXXTTTTVPXTVPXVVE,1
BPTVPXVPXTTTTTTTVPXVPSE,1
BTXXTTTTTTVPXVPXVPXTVVE,1
BPTTVPXVPXVPXTTTTTTTVVE,1
BPTTTTTTVPXTVPXVPXVPSE,1
BPTTTVPXVPXTTTVPXVPSE,1
BTSSSSXXTTVPXTVPXVPXTVVE,1
BPVPXTTTVPXTTVPXTVPXTVVE,1
BTXXTTVPXVPXTTVPXTVPXTTTVPXTVPXTTTVPXTTVPXTTVVE,1
BTXXTTTVPXTVPXTTTTTVPXTVVE,1
BPVPXVPXTVPXTTTVPXVPXVPSE,1
BPVPXTTTTTTTTTVPXVVE,1
BTSSXXTVPXTTVPXTTTVPXTVVE,1
BTSXXTVPXTVPXTVPXTVPXVPSE,1
BTSXXTTTTVPXTTTVPXVPXVVE,1
BTSXXTTTTVPXTTTTTTTVVE,1
BPVPXVPXVPXTVPXTTTTVVE,1
BPTVPXTTTTTTVPXTTTTVVE,1
BPVPXTTTTVPXTTTTVPXTTTTVPXTVPXVPSE,1
BTSXXTTVPXTTTVPXTTVPSE,1
BTSXXVPXTTTTTTVPXTTVPSE,1
BPTVPXTTTTTVPXVPXTVPSE,1
BTXXTVPXTTTVPXTTTTTVVE,1
BPTTTVPXTVPXVPXTVPSE,1
BPTTTVPXTTVPXTTTVVE,1
BPTVPXVPXTTVPXTTTTVVE,1
BTXXTTTTVPXVPXVPXTVVE,1
BTSSSXXTTTTTTTVPXTTTVPSE,1
BTSSSSXXTTVPXTTTTTVVE,1
BTXXTTVPXTVPXTTTTVPSE,1
BPTTTVPXVPXTTVPXVVE,1
BPTTTTVPXVPXTVPXVPXTVVE,1
BTSSXXTVPXVPXVPXVPSE,1
BTSSSSSXXTTTTVPXTVPXTVVE,1
BTSSSXXTTTTTVPXTTVPXTTTVVE,1
BPVPXTVPXTTTVPXTVPSE,1
BTSXXTTTVPXTTTTTTVPXTTVVE,1
BTSSXXTVPXVPXVPXTVPXVPXVVE,1
BTSSSSSSSXXTTVPXTVPSE,1
BTXXVPXTVPXTTTTTTTTVPXVPXTVVE,1
BPTVPXTTVPXTTTTVPSE,1
BTSXXTVPXVPXTTTTVPXVPXTVPSE,1
BTSXXVPXVPXVPXTTVPXVPXVVE,1
BTSSXXTVPXTTTVPXVPSE,1
BTXXTTTTTTTTTVPXTVPXTVPXVVE,1
BPVPXTTTVPXTTTTTTTVPSE,1
BTSSSSXXTVPXVPXVPXVPXTTVVE,1
BTXXTTTTTTVPXVPXTTTVPSE,1
BTSSXXTTTTTTTTTVPXVVE,1
BPTVPXVPXTTTTTVPXVPXVPXVPSE,1
BTSSSSSXXVPXTTTTTVVE,1
BPTTVPXTTTVPXVPXVPXVPXTVVE,1
BPTTTTVPXTTTTTTTTTTTTTTVVE,1
BPTTTVPXTVPXTTTTVPXVVE,1
BTSSSXXTTTTTTVPXTVPSE,1
BTSXXVPXTTVPXVPXVVE,1
BTXXVPXTTVPXVPXTTVVE,1
BTSSSSSSSSXXTTTTTVVE,1
BPVPXTTTVPXTVPXVPXTTVVE,1
BTSXXTTVPXVPXVPXVVE,1
BTSSSSSSSSSSSXXTVPSE,1
BPVPXVPXTTVPXTVPXTTVVE,1
BTSSSSSSXXTVPXVPXTTTTVPSE,1
BTSSSSSSXXVPXVPXTVPXTTVVE,1
BTSXXTTVPXTTVPXVPXTVPSE,1
BPTTTTTTVPXVPXTTTVPXTVPSE,1
BTXXVPXTVPXVPXTTVPSE,1
BPVPXVPXTTTTVPXTVPSE,1
BTSSSSSXXVPXVPXTVPXVPXTVVE,1
BTSXXTTTTTTVPXVPXTVPXTVVE,1
BPTTTTVPXVPXVPXTVPXVPXTVPSE,1
BTSSXXTTVPXVPXTTTTTVVE,1
BPTTTTTTVPXTTVPXTVVE,1
BTSXXTTTVPXTTVPXTVVE,1
BTXXTVPXVPXTVPXTVPXVPSE,1
BPVPXTVPXVPXVPXVPXVPXVVE,1
BTXXVPXVPXTTTVPXTTTTTTTTVPSE,1
BTXXTTTVPXTVPXVPXTVPXTTVPSE,1
BTXXTTVPXTVPXVPXVPXVVE,1
BTSSXXVPXTTTTVPXTVPSE,1
BTSSXXTTTTTTVPXTTTTVVE,1
BPTVPXTTVPXTTTVPXTVPXVPXTVVE,1
BPVPXTTVPXVPXTTTTVVE,1
BPVPXTTVPXTTTTTVPSE,1
BPTTTVPXTTTVPXTTTVPSE,1
BTXXTTTVPXTTTVPXTVPXTVVE,1
BTSSSSXXTTVPXTTTTVPXTTVPXTVPXVVE,1
BPVPXTTTVPXTTVPXVPXTTTTTTVPSE,1
BPVPXTTVPXTVPXVPXVVE,1
BTSSSSSXXTVPXTTVPXTVVE,1
BTSSSSSSSXXTVPXTTTVPXVVE,1
BTSSXXVPXTTVPXTTTTVPXTVVE,1
BPTTVPXTTTTTVPXVPXVVE,1
BTSXXVPXTVPXVPXVPXTTVVE,1
BPTVPXTTTTVPXVPXVPXVPXTVVE,1
BTSXXTVPXVPXTTTTTTTTTVPXVVE,1
BTSXXVPXTTTTTTTTTVPXVPXVVE,1
BTSSSXXVPXVPXTTTVPSE,1
BPTTTVPXTVPXTTTTTTTTVPXTVPXTVVE,1
BPVPXTVPXTTTTTVPXTTVVE,1
BPTTTTVPXVPXTTTTTVPSE,1
BPTVPXTVPXVPXVPXTTTVPSE,1
BPVPXTTTTTTTTTVPXTTTTTTTTTVPXTVPSE,1
BTSSXXTVPXTVPXVPXTTTTTTVVE,1
BTSXXTTVPXTTTTVPXTVPXVPXTVVE,1
BTXXTTVPXVPXTTTTTTTTVVE,1
BTXXTVPXVPXTVPXTVPXTTVVE,1
BTSSSSSXXTTTTVPXTVPSE,1
BTSSSSSXXTTTTVPXTVPXVPSE,1
BTSSSXXVPXVPXTVPXTTVVE,1
BTXXVPXTTTVPXTVPXVPXTTTTTTTTVPSE,1
BTSSSSSXXTTTTTTTTTVPSE,1
BTXXTVPXTTTVPXTTVPXVVE,1
BTXXTTTVPXVPXTTTTTTTTTVVE,1
BTXXTTTVPXTTVPXTTVPXVVE,1
BPTVPXTVPXTVPXVPSE,1
BTSXXVPXTTVPXTTTTVPSE,1
BTSSSXXTTTTTTTTTTVPSE,1
BTSSXXTVPXVPXTTTTTVVE,1
BTSSSXXVPXVPXTTTTTVPXTVPXVPSE,1
BTSSSSSSSSSSSSSSXXVVE,1
BTSXXVPXTTTTVPXTVPSE,1
BPVPXTVPXVPXTVPXTTVVE,1
BTSSSSSSXXTVPXTVPXTTVVE,1
BTSXXTTVPXTTVPXVPXVVE,1
BTSXXTVPXVPXTTTTVPSE,1
BTXXTTVPXTTTTTTTTVPXVVE,1
BPTTVPXTVPXTVPXTVPXVVE,1
BTXXVPXTTVPXVPXVPXVPXVPXTVPSE,1
BPTTTTVPXTTTTVPXVVE,1
BTSSSSSXXTTTVPXVPXTVPXVPXVVE,1
BTSSSXXTTVPXVPXTTTTVVE,1
BTSXXVPXTTTTTTVPXVPSE,1
BPVPXVPXVPXTTVPXVVE,1
BPTTTTTTTVPXTVPXVPXVVE,1
BTXXTTTTTTTTTTTTTTTTVPSE,1
BPVPXTVPXVPXTVPXTVPSE,1
BTSXXVPXTVPXTTTTTVPSE,1
BTSSSSXXTVPXTTTTTTVPSE,1
BPTTTTVPXTVPXTTTTVPXTVPSE,1
BPVPXTVPXTTTTTVPXVVE,1
BPTTVPXTTTVPXVPXTVVE,1
BTXXVPXTVPXTTTTTTTVPXTVPSE,1
BTXXTVPXVPXTVPXTVPXTVVE,1
BPTTTTTVPXVPXTTTTTTVPSE,1
BPTVPXTTTTTTTTVPXVVE,1
BTSXXVPXTTTVPXTTVPXVPSE,1
BTSXXTTTTVPXTVPXTVVE,1
BTSSSSXXTTVPXTTTVPSE,1
BTXXTTTTVPXTVPXVPXTTVVE,1
BTSSSSSXXVPXVPXVPXTVVE,1
BPTTVPXTTTTTTTVPXTVVE,1
BTXXVPXVPXTVPXTVPSE,1
BTSSSXXVPXVPXTVPXVPSE,1
BTSSSSSSSSSSSSXXVPXTTTTTTVVE,1
BTSXXTVPXTVPXTVPXVPXTVVE,1
BPTTTTTVPXVPXTTVPSE,1
BTXXTTVPXTTTTTVPXTVPXTVPXTTTTTTVPSE,1
BPVPXTTTTVPXTVPXVPXTVVE,1
BPTVPXTTTTTVPXTTTVVE,1
BTXXVPXVPXVPXVPXTTTVVE,1
BPTTTTTVPXTTTTTTVPXVVE,1
BTSSSSSSXXTVPXVPSE,1
BTXXVPXTVPXTVPXTTTVVE,1
BPTTVPXTVPXTTTTVPXVVE,1
BTXXTTVPXVPXVPXVPSE,1
BPVPXVPXTTTVPXTTTVPXVVE,1
BPVPXVPXTVPXTTVPXTTVPSE,1
BTXXVPXTVPXVPXTTTTVVE,1
BTSXXTTTVPXVPXTTTTVPXTTTVVE,1
BTXXVPXVPXTTVPXTTTVPXVVE,1
BPTTVPXTTTVPXTTTVPXVPSE,1
BPTTTTTVPXTTVPXTTTTTVPXVVE,1
BPTTVPXTTVPXTTTVPXVPXTTVPXTTTTVPSE,1
BTSXXTTTTTTVPXTTVPXVVE,1
BTXXTTTVPXTTTVPXVVE,1
BPTTTVPXVPXVPXTVPXTTVVE,1
BTXXTTVPXVPXTTVPXTTTTTTVVE,1
BPTVPXTTVPXVPXTTTVPXTVVE,1
BPVPXTTTTTTVPXTTTVVE,1
BTSSXXTTTTVPXVPXVPXVVE,1
BTSSXXVPXTTTTVPXTVPXTVPXVPXTTVVE,1
BTSSSSSSSSXXTVPXVPXTVPXTTVVE,1
BTXXTTTTTTTTVPXTVPSE,1
BTSXXVPXTTVPXTTTVPXTTVVE,1
BPTTTVPXTVPXVPXTVPXTTTTTTVVE,1
BPTVPXVPXVPXTTVPXVVE,1
BTXXVPXTTTTVPXTVPXVPSE,1
BTSSSSSSSSXXTTVPXVVE,1
BTSSSSSSXXTTTTVPXVPXVPXTTTVPSE,1
BPTTTTVPXTTTTVPXVPXTTVVE,1
BPTTVPXTTTTTTTVPXVPSE,1
BPTTVPXTTVPXTTVPXVPXVPSE,1
BPTTTTVPXVPXVPXTTVPSE,1
BTSSSSSXXTTVPXVPXVPXVVE,1
BTSXXTTVPXTTTVPXVPSE,1
BPVPXTTTTTTVPXTTTTTVVE,1
BPTTVPXTVPXTVPXTVPXTVVE,1
BPTTTTVPXTTVPXTTTVPXVVE,1
BTXXTTVPXTTTTTVPXTTVPXVVE,1
BTSXXTTVPXTTVPXTTTTTTVVE,1
BPTTTVPXVPXTTVPXVPXTVVE,1
BTXXVPXVPXTVPXVPXVPXVVE,1
BTXXTTTVPXTVPXVPXVPXVVE,1
BTSSXXVPXVPXTTVPXVPSE,1
BTSSSSSSXXTVPXTVPXTTTTVPXTVVE,1
BPTTTTVPXTTTTTVPXTTTTTVVE,1
BTSSXXVPXTTVPXTTTVPXTVPSE,1
BTSSXXTVPXVPXVPXTTVPXVPXTTTVPXTTTTVVE,1
BPTTTVPXTTTVPXVPXTTVPSE,1
BTSSSSSXXVPXTVPXTVPXVVE,1
BTSXXVPXTVPXVPXVPXVPSE,1
BPTTVPXTTVPXVPXVPXVVE,1
BTSSSSXXTTTTTTVPXTTVPXVPSE,1
BTSSSSSSSSSSSSSSXXVPSE,1
BTSSXXVPXVPXVPXTTVPXVPXVPSE,1
BPTVPXTTTTVPXTTTVPSE,1
BTXXTTTTTVPXTTTTTVPXTTVVE,1
BPTTVPXTTTTVPXVPXTVVE,1
BTSSSXXVPXTVPXVPXTTTVVE,1
BTXXTTTTVPXTTTVPXTVPXVPSE,1
BPTVPXVPXTTTVPXTTVPXVVE,1
BTSXXTTTVPXTTTVPXTTTTTVPSE,1
BPTTTTVPXTTVPXTTVPSE,1
BTXXTVPXVPXTTVPXTTTVPXTVVE,1
BTSXXTTVPXTTTTVPXTTTVVE,1
BTSSSSSSXXVPXTTTTTTTVPSE,1
BPVPXTTTVPXTTTTTTTVVE,1
BTSSSXXVPXTVPXVPXVVE,1
BPVPXVPXTTVPXVPXTTTVPSE,1
BTSSSSSXXTVPXVPXTTVVE,1
BPTTTTTVPXVPXTTTTTVPXVVE,1
BTSSSSSSSXXVPXTVPXVPXTTVVE,1
BPTVPXVPXTTTTVPXVPXVPSE,1
BTSXXTTTTTVPXTTVPXTTTTTVPXTVPSE,1
BTSSSSSSSXXTTTTTTVPXTVPSE,1
BPTTTTTTTTTVPXTTVVE,1
BTSSSSXXTVPXTTVPXVVE,1
BPTTTTVPXTTVPXVPXVPXVVE,1
BTXXTVPXTVPXTTTTTTVPXVPSE,1
BTXXTTTTVPXTTTTTTTVPSE,1
BPTVPXTVPXTVPXTVPXVVE,1
BTXXTVPXTTTVPXTTVPXVPXTTTTTTVPSE,1
BPVPXTTTVPXTVPXVPXVPXTTTTTVVE,1
BPVPXTVPXVPXTTTVPXVVE,1
BTSSXXTTVPXVPXTTVPXTVPSE,1
BPTTTVPXTTTTTTVPXTTTTTVVE,1
BPTTVPXVPXVPXVPXVPXTTVPSE,1
BTSXXTVPXVPXTTVPXTTTTVPSE,1
BTXXVPXVPXTTTTVPXVPXTVPSE,1
BTSSXXTTTTTTTTTVPXTTVVE,1
BTXXTTVPXTTVPXTVPXTTTVVE,1
BTXXTTTTVPXTTTTTTVPXVPSE,1
BTXXVPXVPXTTTTTVPXVPSE,1
BPTVPXTTVPXVPXTTVPSE,1
BPVPXTVPXTTTTVPXTTTTTTTVVE,1
BPTTTVPXTTVPXVPXTVVE,1
BTSSSSSXXTVPXVPXTTTVPSE,1
BTSSSSXXTTVPXTVPXVVE,1
BTSSSXXTTTTTVPXVPXTTTVVE,1
BTSSSSXXTTTTTVPXTTVPXVVE,1
BTXXTTTTTVPXTTTVPXTVVE,1
BTSSXXTTVPXVPXTVPXTVPXTVPXTTTVVE,1
BTSXXTTVPXTTVPXVPXTTVPXTTTVVE,1
BPVPXTTTVPXVPXTTTVPSE,1
BTSSSSSXXTVPXVPXTVPXTVVE,1
BPTTTTTTVPXVPXTTVPXTTVPXVPXTVPSE,1
BPTVPXTTTVPXVPXTTTVVE,1
BTXXTTVPXTTTVPXTTVPXTVVE,1
BTXXVPXVPXTVPXTVPXVVE,1
BTSXXTVPXTTTTTTVPXVVE,1
BTSSSSSSSXXTVPXTVPXTTTTVPSE,1
BTSSXXTTTTTVPXTTVPXVVE,1
BPTTTTTTTTVPXVPXTTTTTTTVVE,1
BTSSSSXXTTTTTTVPXTVVE,1
BPTVPXTTVPXVPXTTTTVPXVVE,1
BTSSXXTTTTVPXVPXVVE,1
BTSSSXXTTTTTTVPXVPXVPSE,1
BTXXTTTVPXTTTTVPXVVE,1
BTSSXXTVPXTTTTTTTVPSE,1
BTSSXXTTTTTTVPXVPXTTTVPSE,1
BTXXTTTTTTVPXTTTTTVPSE,1
BTSSSSSSSXXTTTTVPXVPSE,1
BTXXVPXTTTTTVPXTTTVPXVVE,1
BTSSSXXTTTTTTVPXTTVPXVVE,1
BPVPXVPXVPXTVPXVPXTVPSE,1
BTSSSSSSSXXTTTTTVPSE,1
BTXXTTTVPXVPXVPXTVPXTTTTTVPXTTVPXTVVE,1
BTXXTTTTVPXVPXVPXVPXTVPSE,1
BTSXXVPXTTVPXVPXTVVE,1
BPTTTTTTVPXTVPXTTTTVPXVPSE,1
BTXXVPXVPXTTTTTTTVVE,1
BTSSSSXXTTVPXTTVPXTTTTVVE,1
BTXXVPXVPXTVPXTTVVE,1
BPVPXTTVPXTTVPXTTTTVVE,1
